"site_id","sample_date","sys_sample_code","sample_source","sample_matrix_code","dec_sample_type_cde","lab_sample_type_cde","sample_type_code_combined","chemical_name","fraction","result_value","result_unit","lab_qualifiers","interpreted_qualifiers","validator_qualifiers","validator_qualifiers_equis","method_detection_limit","reporting_detection_limit","quantitation_limit","detection_limit_unit"
"05-COWS-0.6",2008-05-05 13:00:00,"05032201-0552008-WS","","WS",,,"N","chloride (as cl)","T",7.21,"mg/l","","",,"",,,,""
"05-COWS-0.6",2008-06-17 11:00:00,"05032201-06172008-WS","","WS",,,"N","chloride (as cl)","T",8.89,"mg/l","","",,"",,,,""
"05-COWS-0.6",2008-07-09 08:30:00,"05032201-0792008-WS","","WS",,,"N","chloride (as cl)","T",9.87,"mg/l","","",,"",,,,""
"05-COWS-0.6",2008-08-26 12:00:00,"05032201-08262008-WS","","WS",,,"N","chloride (as cl)","T",12.1,"mg/l","","",,"",,,,""
"05-COWS-0.6",2008-08-05 10:30:00,"05032201-0852008-WS","","WS",,,"N","chloride (as cl)","T",11.7,"mg/l","","",,"",,,,""
"05-COWS-0.6",2008-09-23 10:30:00,"05032201-09232008-WS","","WS",,,"N","chloride (as cl)","T",12.7,"mg/l","","",,"",,,,""
"05-COWS-0.6",2008-10-14 12:15:00,"05032201-10142008-WS","","WS",,,"N","chloride (as cl)","T",12.7,"mg/l","","",,"",,,,""
"05-COWS-0.6",2008-11-04 11:15:00,"05032201-1142008-WS","","WS",,,"N","chloride (as cl)","T",13.5,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-04-16 09:00:00,"05033302-04162008-WS","","WS",,,"N","chloride (as cl)","T",31.2,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-05-28 09:30:00,"05033302-05282008-WS","","WS",,,"N","chloride (as cl)","T",46.9,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-05-06 09:00:00,"05033302-0562008-WS","","WS",,,"N","chloride (as cl)","T",34.4,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-06-18 09:30:00,"05033302-06182008-WS","","WS",,,"N","chloride (as cl)","T",62.5,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-07-08 13:30:00,"05033302-0782008-WS","","WS",,,"N","chloride (as cl)","T",67.6,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-08-27 09:00:00,"05033302-08272008-WS","","WS",,,"N","chloride (as cl)","T",75.1,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-08-06 09:30:00,"05033302-0862008-WS","","WS",,,"N","chloride (as cl)","T",74.9,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-09-24 09:30:00,"05033302-09242008-WS","","WS",,,"N","chloride (as cl)","T",84.2,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-10-15 09:15:00,"05033302-10152008-WS","","WS",,,"N","chloride (as cl)","T",82.9,"mg/l","","",,"",,,,""
"05-CDEA-1.8",2008-11-05 09:00:00,"05033302-1152008-WS","","WS",,,"N","chloride (as cl)","T",68.7,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-04-16 10:00:00,"05033401-04162008-WS","","WS",,,"N","chloride (as cl)","T",41.9,"mg/l","","",,"",,,,""
"13-ROLF-2.4",2008-10-06 08:30:00,"13081002-1062008-WS","","WS",,,"N","chloride (as cl)","T",20.7,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-04-28 11:45:00,"13092100-04282008-WS","","WS",,,"N","chloride (as cl)","T",33.1,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-04-08 09:15:00,"13092100-0482008-WS","","WS",,,"N","chloride (as cl)","T",31.3,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-05-21 09:15:00,"13092100-05212008-WS","","WS",,,"N","chloride (as cl)","T",33,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-06-10 10:45:00,"13092100-06102008-WS","","WS",,,"N","chloride (as cl)","T",35.9,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-06-30 09:00:00,"13092100-06302008-WS","","WS",,,"N","chloride (as cl)","T",34,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-07-29 08:30:00,"13092100-07292008-WS","","WS",,,"N","chloride (as cl)","T",33.1,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-08-19 09:00:00,"13092100-08192008-WS","","WS",,,"N","chloride (as cl)","T",36.8,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-09-15 09:20:00,"13092100-09152008-WS","","WS",,,"N","chloride (as cl)","T",41.7,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-10-28 09:00:00,"13092100-10282008-WS","","WS",,,"N","chloride (as cl)","T",34.2,"mg/l","","",,"",,,,""
"13-BASC-0.4",2008-10-07 10:00:00,"13092100-1072008-WS","","WS",,,"N","chloride (as cl)","T",33.2,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-04-29 12:30:00,"13103116-04292008-WS","","WS",,,"N","chloride (as cl)","T",23.6,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-04-07 12:30:00,"13103116-0472008-WS","","WS",,,"N","chloride (as cl)","T",24.2,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-05-20 12:25:00,"13103116-05202008-WS","","WS",,,"N","chloride (as cl)","T",30.9,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-06-09 13:30:00,"13103116-0692008-WS","","WS",,,"N","chloride (as cl)","T",30.7,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-07-01 12:25:00,"13103116-0712008-WS","","WS",,,"N","chloride (as cl)","T",30.2,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-07-28 12:15:00,"13103116-07282008-WS","","WS",,,"N","chloride (as cl)","T",16.9,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-08-18 08:00:00,"13103116-08182008-WS","","WS",,,"N","chloride (as cl)","T",24.2,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-09-16 13:00:00,"13103116-09162008-WS","","WS",,,"N","chloride (as cl)","T",23.6,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-10-27 13:00:00,"13103116-10272008-WS","","WS",,,"N","chloride (as cl)","T",19.4,"mg/l","","",,"",,,,""
"13-VLAT-15.6",2008-10-06 12:00:00,"13103116-1062008-WS","","WS",,,"N","chloride (as cl)","T",27.7,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-04-29 11:10:00,"13103202-04292008-WS","","WS",,,"N","chloride (as cl)","T",19.4,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-04-07 11:15:00,"13103202-0472008-WS","","WS",,,"N","chloride (as cl)","T",18.9,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-05-20 11:05:00,"13103202-05202008-WS","","WS",,,"N","chloride (as cl)","T",23.9,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-06-09 11:15:00,"13103202-0692008-WS","","WS",,,"N","chloride (as cl)","T",15.2,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-07-01 11:15:00,"13103202-0712008-WS","","WS",,,"N","chloride (as cl)","T",19.7,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-07-28 11:30:00,"13103202-07282008-WS","","WS",,,"N","chloride (as cl)","T",16.9,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-08-18 09:30:00,"13103202-08182008-WS","","WS",,,"N","chloride (as cl)","T",23.1,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-09-16 11:30:00,"13103202-09162008-WS","","WS",,,"N","chloride (as cl)","T",20,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-10-27 12:30:00,"13103202-10272008-WS","","WS",,,"N","chloride (as cl)","T",13.2,"mg/l","","",,"",,,,""
"13-KLIN-0.1",2008-10-06 11:15:00,"13103202-1062008-WS","","WS",,,"N","chloride (as cl)","T",22.7,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-04-30 08:45:00,"13111011-04302008-WS","","WS",,,"N","chloride (as cl)","T",89.4,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-04-08 11:40:00,"13111011-0482008-WS","","WS",,,"N","chloride (as cl)","T",66.6,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-05-21 12:00:00,"13111011-05212008-WS","","WS",,,"N","chloride (as cl)","T",136,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-06-10 12:45:00,"13111011-06102008-WS","","WS",,,"N","chloride (as cl)","T",101,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-06-30 12:45:00,"13111011-06302008-WS","","WS",,,"N","chloride (as cl)","T",79.1,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-07-29 11:00:00,"13111011-07292008-WS","","WS",,,"N","chloride (as cl)","T",49.3,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-08-19 11:30:00,"13111011-08192008-WS","","WS",,,"N","chloride (as cl)","T",107,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-09-15 11:45:00,"13111011-09152008-WS","","WS",,,"N","chloride (as cl)","T",111,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-10-28 12:00:00,"13111011-10282008-WS","","WS",,,"N","chloride (as cl)","T",63.4,"mg/l","","",,"",,,,""
"13-NORM-7.3",2008-10-07 12:00:00,"13111011-1072008-WS","","WS",,,"N","chloride (as cl)","T",102,"mg/l","","",,"",,,,""
"14-DELA-1.3",2008-04-22 10:00:00,"14010001-04222008-WS","","WS",,,"N","chloride (as cl)","T",10.4,"mg/l","","",,"",,,,""
"14-DELA-1.3",2008-05-12 09:00:00,"14010001-05122008-WS","","WS",,,"N","chloride (as cl)","T",9.82,"mg/l","","",,"",,,,""
"14-DELA-1.3",2008-06-24 09:45:00,"14010001-06242008-WS","","WS",,,"N","chloride (as cl)","T",12.4,"mg/l","","",,"",,,,""
"14-DELA-1.3",2008-07-16 10:15:00,"14010001-07162008-WS","","WS",,,"N","chloride (as cl)","T",10.7,"mg/l","","",,"",,,,""
"14-DELA-1.3",2008-09-03 09:45:00,"14010001-0932008-WS","","WS",,,"N","chloride (as cl)","T",12.1,"mg/l","","",,"",,,,""
"14-DELA-1.3",2008-10-22 10:30:00,"14010001-10222008-WS","","WS",,,"N","chloride (as cl)","T",12.8,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-04-29 13:00:00,"15011001-04292008-WS","","WS",,,"N","chloride (as cl)","T",69,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-04-09 13:50:00,"15011001-0492008-WS","","WS",,,"N","chloride (as cl)","T",62.3,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-05-21 12:05:00,"15011001-05212008-WS","","WS",,,"N","chloride (as cl)","T",44.7,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-06-09 12:45:00,"15011001-0692008-WS","","WS",,,"N","chloride (as cl)","T",67.4,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-07-02 12:00:00,"15011001-0722008-WS","","WS",,,"N","chloride (as cl)","T",108,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-07-28 12:40:00,"15011001-07282008-WS","","WS",,,"N","chloride (as cl)","T",163,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-08-20 14:05:00,"15011001-08202008-WS","","WS",,,"N","chloride (as cl)","T",133,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-10-30 12:30:00,"15011001-10302008-WS","","WS",,,"N","chloride (as cl)","T",40.9,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2008-10-08 12:40:00,"15011001-1082008-WS","","WS",,,"N","chloride (as cl)","T",100,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-04-29 14:00:00,"15012105-04292008-WS","","WS",,,"N","chloride (as cl)","T",93,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-04-09 14:50:00,"15012105-0492008-WS","","WS",,,"N","chloride (as cl)","T",87.2,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-05-21 13:00:00,"15012105-05212008-WS","","WS",,,"N","chloride (as cl)","T",44.5,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-06-09 14:15:00,"15012105-0692008-WS","","WS",,,"N","chloride (as cl)","T",87.1,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-07-02 12:45:00,"15012105-0722008-WS","","WS",,,"N","chloride (as cl)","T",83.8,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-07-28 13:40:00,"15012105-07282008-WS","","WS",,,"N","chloride (as cl)","T",87.7,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-08-20 13:15:00,"15012105-08202008-WS","","WS",,,"N","chloride (as cl)","T",80.4,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-09-17 10:00:00,"15012105-09172008-WS","","WS",,,"N","chloride (as cl)","T",71.3,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-10-30 14:15:00,"15012105-10302008-WS","","WS",,,"N","chloride (as cl)","T",72.4,"mg/l","","",,"",,,,""
"15-HACK-2.8",2008-10-08 13:45:00,"15012105-1082008-WS","","WS",,,"N","chloride (as cl)","T",75,"mg/l","","",,"",,,,""
"08-MOOS-16.8",2008-05-27 12:00:00,"08012116-05272008-WS","","WS",,,"N","chloride (as cl)","T",2.11,"mg/l","","",,"",,,,""
"08-MOOS-16.8",2008-05-07 10:30:00,"08012116-0572008-WS","","WS",,,"N","chloride (as cl)","T",1.53,"mg/l","","",,"",,,,""
"08-MOOS-16.8",2008-06-18 10:30:00,"08012116-06182008-WS","","WS",,,"N","chloride (as cl)","T",3.79,"mg/l","","",,"",,,,""
"08-MOOS-16.8",2008-08-27 10:30:00,"08012116-08272008-WS","","WS",,,"N","chloride (as cl)","T",2.83,"mg/l","","",,"",,,,""
"08-MOOS-16.8",2008-08-06 10:30:00,"08012116-0862008-WS","","WS",,,"N","chloride (as cl)","T",5.69,"mg/l","","",,"",,,,""
"08-MOOS-16.8",2008-09-24 10:30:00,"08012116-09242008-WS","","WS",,,"N","chloride (as cl)","T",3.04,"mg/l","","",,"",,,,""
"08-MOOS-16.8",2008-10-15 10:30:00,"08012116-10152008-WS","","WS",,,"N","chloride (as cl)","T",3.9,"mg/l","","",,"",,,,""
"08-MOOS-16.8",2008-11-05 10:30:00,"08012116-1152008-WS","","WS",,,"N","chloride (as cl)","T",3.05,"mg/l","","",,"",,,,""
"08-PINC-0.4",2008-04-15 12:00:00,"08013100-04152008-WS","","WS",,,"N","chloride (as cl)","T",0.239,"mg/l","","",,"",,,,""
"08-PINC-0.4",2008-05-28 10:15:00,"08013100-05282008-WS","","WS",,,"N","chloride (as cl)","T",,"","","U",,"",0.2,,,"mg/l"
"08-PINC-0.4",2008-05-06 08:30:00,"08013100-0562008-WS","","WS",,,"N","chloride (as cl)","T",0.274,"mg/l","","",,"",,,,""
"08-PINC-0.4",2008-06-17 08:30:00,"08013100-06172008-WS","","WS",,,"N","chloride (as cl)","T",0.286,"mg/l","","",,"",,,,""
"08-PINC-0.4",2008-08-26 08:30:00,"08013100-08262008-WS","","WS",,,"N","chloride (as cl)","T",,"","","U",,"",0.2,,,"mg/l"
"08-PINC-0.4",2008-08-05 08:30:00,"08013100-0852008-WS","","WS",,,"N","chloride (as cl)","T",,"","","U",,"",0.2,,,"mg/l"
"08-PINC-0.4",2008-09-23 08:30:00,"08013100-09232008-WS","","WS",,,"N","chloride (as cl)","T",,"","","U",,"",0.2,,,"mg/l"
"08-PINC-0.4",2008-10-14 08:30:00,"08013100-10142008-WS","","WS",,,"N","chloride (as cl)","T",,"","","U",,"",0.2,,,"mg/l"
"08-PINC-0.4",2008-11-04 08:00:00,"08013100-1142008-WS","","WS",,,"N","chloride (as cl)","T",,"","","U",,"",0.2,,,"mg/l"
"09-STLW-8.3",2008-04-23 11:00:00,"09010008-04232008-WS","","WS",,,"N","chloride (as cl)","T",23,"mg/l","","",,"",,,,""
"09-STLW-8.3",2008-05-14 11:00:00,"09010008-05142008-WS","","WS",,,"N","chloride (as cl)","T",20.4,"mg/l","","",,"",,,,""
"09-STLW-8.3",2008-06-26 11:00:00,"09010008-06262008-WS","","WS",,,"N","chloride (as cl)","T",22.3,"mg/l","","",,"",,,,""
"09-STLW-8.3",2008-07-15 11:00:00,"09010008-07152008-WS","","WS",,,"N","chloride (as cl)","T",20.2,"mg/l","","",,"",,,,""
"09-STLW-8.3",2008-09-04 11:00:00,"09010008-0942008-WS","","WS",,,"N","chloride (as cl)","T",23.3,"mg/l","","",,"",,,,""
"09-STLW-8.3",2008-10-21 11:00:00,"09010008-10212008-WS","","WS",,,"N","chloride (as cl)","T",23.3,"mg/l","","",,"",,,,""
"10-RICH-1.6",2008-04-22 10:00:00,"10010001E-04222008-WS","","WS",,,"N","chloride (as cl)","T",17.5,"mg/l","","",,"",,,,""
"10-RICH-1.6",2008-05-13 11:30:00,"10010001E-05132008-WS","","WS",,,"N","chloride (as cl)","T",13.5,"mg/l","","",,"",,,,""
"10-RICH-1.6",2008-06-26 10:30:00,"10010001E-06262008-WS","","WS",,,"N","chloride (as cl)","T",12.2,"mg/l","","",,"",,,,""
"10-RICH-1.6",2008-07-14 15:00:00,"10010001E-07142008-WS","","WS",,,"N","chloride (as cl)","T",12.6,"mg/l","","",,"",,,,""
"10-RICH-1.6",2008-10-21 13:30:00,"10010001E-10212008-WS","","WS",,,"N","chloride (as cl)","T",13.7,"mg/l","","",,"",,,,""
"11-UHUD-2.7",2008-04-21 10:15:00,"11010157-04212008-WS","","WS",,,"N","chloride (as cl)","T",8.19,"mg/l","","",,"",,,,""
"11-UHUD-2.7",2008-05-13 10:30:00,"11010157-05132008-WS","","WS",,,"N","chloride (as cl)","T",13.1,"mg/l","","",,"",,,,""
"11-UHUD-2.7",2008-06-23 11:00:00,"11010157-06232008-WS","","WS",,,"N","chloride (as cl)","T",19.2,"mg/l","","",,"",,,,""
"11-UHUD-2.7",2008-07-14 11:00:00,"11010157-07142008-WS","","WS",,,"N","chloride (as cl)","T",20.5,"mg/l","","",,"",,,,""
"11-UHUD-2.7",2008-09-02 11:00:00,"11010157-0922008-WS","","WS",,,"N","chloride (as cl)","T",16.8,"mg/l","","",,"",,,,""
"11-UHUD-2.7",2008-10-20 11:00:00,"11010157-10202008-WS","","WS",,,"N","chloride (as cl)","T",19.9,"mg/l","","",,"",,,,""
"11-UHUD-64.0",2008-04-21 08:15:00,"11010215-04212008-WS","","WS",,,"N","chloride (as cl)","T",5.04,"mg/l","","",,"",,,,""
"11-UHUD-64.0",2008-05-13 08:30:00,"11010215-05132008-WS","","WS",,,"N","chloride (as cl)","T",7.65,"mg/l","","",,"",,,,""
"11-UHUD-64.0",2008-06-23 09:30:00,"11010215-06232008-WS","","WS",,,"N","chloride (as cl)","T",7.78,"mg/l","","",,"",,,,""
"11-UHUD-64.0",2008-07-14 08:30:00,"11010215-07142008-WS","","WS",,,"N","chloride (as cl)","T",7.59,"mg/l","","",,"",,,,""
"11-UHUD-64.0",2008-09-02 08:45:00,"11010215-0922008-WS","","WS",,,"N","chloride (as cl)","T",7.31,"mg/l","","",,"",,,,""
"11-UHUD-64.0",2008-10-20 09:00:00,"11010215-10202008-WS","","WS",,,"N","chloride (as cl)","T",7.1,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2008-04-21 11:00:00,"12010001-04212008-WS","","WS",,,"N","chloride (as cl)","T",15.4,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2008-05-13 11:30:00,"12010001-05132008-WS","","WS",,,"N","chloride (as cl)","T",25.8,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2008-06-23 12:00:00,"12010001-06232008-WS","","WS",,,"N","chloride (as cl)","T",29.7,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2008-07-14 12:00:00,"12010001-07142008-WS","","WS",,,"N","chloride (as cl)","T",34.1,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2008-09-02 12:00:00,"12010001-0922008-WS","","WS",,,"N","chloride (as cl)","T",31.8,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2008-10-20 12:00:00,"12010001-10202008-WS","","WS",,,"N","chloride (as cl)","T",33.7,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2008-04-23 09:00:00,"12010101-04232008-WS","","WS",,,"N","chloride (as cl)","T",38.4,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2008-05-14 09:00:00,"12010101-05142008-WS","","WS",,,"N","chloride (as cl)","T",47.4,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2008-06-24 10:00:00,"12010101-06242008-WS","","WS",,,"N","chloride (as cl)","T",45.4,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2008-07-16 08:30:00,"12010101-07162008-WS","","WS",,,"N","chloride (as cl)","T",37.1,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2008-09-03 09:00:00,"12010101-0932008-WS","","WS",,,"N","chloride (as cl)","T",47.9,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2008-10-22 09:30:00,"12010101-10222008-WS","","WS",,,"N","chloride (as cl)","T",38.6,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2008-04-28 09:00:00,"13010077-04282008-WS","","WS",,,"N","chloride (as cl)","T",13.2,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2008-05-19 09:00:00,"13010077-05192008-WS","","WS",,,"N","chloride (as cl)","T",17.9,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2008-07-02 09:00:00,"13010077-0722008-WS","","WS",,,"N","chloride (as cl)","T",31.3,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2008-08-20 10:00:00,"13010077-08202008-WS","","WS",,,"N","chloride (as cl)","T",24.8,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2008-10-29 09:30:00,"13010077-10292008-WS","","WS",,,"N","chloride (as cl)","T",32.4,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2008-10-08 09:00:00,"13010077-1082008-WS","","WS",,,"N","chloride (as cl)","T",27.6,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2008-04-30 10:00:00,"13010139-04302008-WS","","WS",,,"N","chloride (as cl)","T",14.9,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2008-05-19 12:00:00,"13010139-05192008-WS","","WS",,,"N","chloride (as cl)","T",24.9,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2008-07-02 12:30:00,"13010139-0722008-WS","","WS",,,"N","chloride (as cl)","T",29,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2008-08-20 13:30:00,"13010139-08202008-WS","","WS",,,"N","chloride (as cl)","T",22.4,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2008-10-29 12:30:00,"13010139-10292008-WS","","WS",,,"N","chloride (as cl)","T",23.9,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2008-10-08 12:00:00,"13010139-1082008-WS","","WS",,,"N","chloride (as cl)","T",33.1,"mg/l","","",,"",,,,""
"13-QUAS-0.1",2008-04-10 12:45:00,"13011700-04102008-WS","","WS",,,"N","chloride (as cl)","T",78.4,"mg/l","","",,"",,,,""
"13-QUAS-0.1",2008-04-30 13:00:00,"13011700-04302008-WS","","WS",,,"N","chloride (as cl)","T",75.7,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-05-28 08:30:00,"05033401-05282008-WS","","WS",,,"N","chloride (as cl)","T",64.3,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-05-06 08:30:00,"05033401-0562008-WS","","WS",,,"N","chloride (as cl)","T",40.7,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-06-18 08:30:00,"05033401-06182008-WS","","WS",,,"N","chloride (as cl)","T",79.7,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-07-08 12:00:00,"05033401-0782008-WS","","WS",,,"N","chloride (as cl)","T",94.2,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-08-27 08:00:00,"05033401-08272008-WS","","WS",,,"N","chloride (as cl)","T",105,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-08-06 08:30:00,"05033401-0862008-WS","","WS",,,"N","chloride (as cl)","T",105,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-09-24 08:30:00,"05033401-09242008-WS","","WS",,,"N","chloride (as cl)","T",117,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-10-15 08:15:00,"05033401-10152008-WS","","WS",,,"N","chloride (as cl)","T",117,"mg/l","","",,"",,,,""
"05-BGCK-0.6",2008-11-05 08:00:00,"05033401-1152008-WS","","WS",,,"N","chloride (as cl)","T",88.2,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-04-16 11:00:00,"05034100-04162008-WS","","WS",,,"N","chloride (as cl)","T",11.1,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-05-28 10:30:00,"05034100-05282008-WS","","WS",,,"N","chloride (as cl)","T",19.4,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-05-06 10:00:00,"05034100-0562008-WS","","WS",,,"N","chloride (as cl)","T",12.5,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-06-18 10:30:00,"05034100-06182008-WS","","WS",,,"N","chloride (as cl)","T",35.9,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-07-08 15:00:00,"05034100-0782008-WS","","WS",,,"N","chloride (as cl)","T",36.9,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-08-27 10:00:00,"05034100-08272008-WS","","WS",,,"N","chloride (as cl)","T",48,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-08-06 10:30:00,"05034100-0862008-WS","","WS",,,"N","chloride (as cl)","T",29.3,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-09-24 10:30:00,"05034100-09242008-WS","","WS",,,"N","chloride (as cl)","T",48.3,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-10-15 10:15:00,"05034100-10152008-WS","","WS",,,"N","chloride (as cl)","T",50.3,"mg/l","","",,"",,,,""
"05-PURD-0.2",2008-11-05 10:00:00,"05034100-1152008-WS","","WS",,,"N","chloride (as cl)","T",34.5,"mg/l","","",,"",,,,""
"06-NANG-0.7",2008-04-23 12:00:00,"06021001-04232008-WS","","WS",,,"N","chloride (as cl)","T",26.8,"mg/l","","",,"",,,,""
"06-NANG-0.7",2008-05-15 11:00:00,"06021001-05152008-WS","","WS",,,"N","chloride (as cl)","T",30.2,"mg/l","","",,"",,,,""
"06-NANG-0.7",2008-06-24 12:00:00,"06021001-06242008-WS","","WS",,,"N","chloride (as cl)","T",31.9,"mg/l","","",,"",,,,""
"06-NANG-0.7",2008-07-15 11:00:00,"06021001-07152008-WS","","WS",,,"N","chloride (as cl)","T",28.9,"mg/l","","",,"",,,,""
"06-NANG-0.7",2008-09-03 11:00:00,"06021001-0932008-WS","","WS",,,"N","chloride (as cl)","T",36.6,"mg/l","","",,"",,,,""
"06-NANG-0.7",2008-10-23 11:00:00,"06021001-10232008-WS","","WS",,,"N","chloride (as cl)","T",42.8,"mg/l","","",,"",,,,""
"06-SUSQ-6.9",2008-04-23 10:00:00,"06030006-04232008-WS","","WS",,,"N","chloride (as cl)","T",24.8,"mg/l","","",,"",,,,""
"06-SUSQ-6.9",2008-05-15 10:00:00,"06030006-05152008-WS","","WS",,,"N","chloride (as cl)","T",25.1,"mg/l","","",,"",,,,""
"06-SUSQ-6.9",2008-06-24 11:00:00,"06030006-06242008-WS","","WS",,,"N","chloride (as cl)","T",33.2,"mg/l","","",,"",,,,""
"06-SUSQ-6.9",2008-07-15 10:00:00,"06030006-07152008-WS","","WS",,,"N","chloride (as cl)","T",36,"mg/l","","",,"",,,,""
"06-SUSQ-6.9",2008-09-03 10:00:00,"06030006-0932008-WS","","WS",,,"N","chloride (as cl)","T",34.8,"mg/l","","",,"",,,,""
